Year,Clone,Location,CB_3Min,CB_3Msev,CGM_1sev,CGM_2sev,CMO_1Min,CMO_3Min,CMO_1Msev,CMO_3Msev,HWAM,CWAM
2019,TMS14F1098P0013,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,56.6,67.5
2019,TMS14F1098P0013,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,64.4,34.7
2019,TMS14F1098P0013,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,56.6,28.9
2019,TMS14F1098P0013,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,64,50.6
2019,TMS14F1098P0013,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,46.5,50.7
2020,TMS14F1098P0013,Ibadan,1,2,3,NA,NA,0,NA,1,57.4,74.1
2020,TMS14F1098P0013,Ibadan,1,2,4,NA,NA,0,NA,1,39.4,69.4
2019,TMS14F1098P0013,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,24.8,22.1
2019,TMS14F1098P0013,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,24.4,21.2
2017,TMS14F1120P0003,Ago-Owu,1,2,NA,NA,0,0,1,1,46.5,53.5
2017,TMS14F1120P0003,Ago-Owu,1,2,NA,NA,0,0,1,1,51.5,65
2017,TMS14F1120P0003,Ago-Owu,1,2,NA,NA,0,0.06,1,1,51.5,57
2017,TMS14F1120P0003,Ikenne,0.78,3,2,NA,0,0,1,1,33,36.5
2017,TMS14F1120P0003,Ikenne,0.86,3,3,NA,0,0,1,1,34.5,60.5
2017,TMS14F1120P0003,Ikenne,0.97,3,2,NA,0,0,1,1,28,38
2017,TMS14F1120P0003,Mokwa,0.28,2,NA,NA,0,0,1,1,29,52.6
2017,TMS14F1120P0003,Mokwa,0.38,2,NA,NA,0,0,1,1,31.5,50
2017,TMS14F1120P0003,Mokwa,0.17,2,NA,NA,0,0,1,1,35,70
2018,TMS14F1120P0003,Ago-Owu,0.7,2,4,2,0,0,1,1,25.5,75
2018,TMS14F1120P0003,Ago-Owu,1,2,4,2,0,0,1,1,29,35
2018,TMS14F1120P0003,Ago-Owu,1,2,4,2,0,0,1,1,28,70
2018,TMS14F1120P0003,Onne,0.1,2,3,NA,0.1,0,3,1,23,10
2018,TMS14F1120P0003,Onne,0.3,2,4,NA,0,0,1,1,33.5,25
2018,TMS14F1120P0003,Onne,0.3,3,4,NA,0.1,0,3,1,18,18
2018,TMS14F1120P0003,Otobi,0,1,NA,NA,0,0,1,1,88.6,47.8
2018,TMS14F1120P0003,Otobi,0,1,NA,NA,0,0,1,1,73.7,48.9
2018,TMS14F1120P0003,Otobi,0,1,NA,NA,0,0,1,1,48.9,37.9
2018,TMS14F1120P0003,Umudike,0,1,NA,NA,0,0,1,1,46.7,81
2018,TMS14F1120P0003,Umudike,0.47,2,NA,NA,0,0,1,1,56.4,43.5
2018,TMS14F1120P0003,Umudike,0,1,NA,NA,0,0,1,1,52.8,22.4
2018,TMS14F1120P0003,Ikenne,0.7,2,3,NA,0,0,1,1,19.5,34
2018,TMS14F1120P0003,Ikenne,0.9,2,3,NA,0,0,1,1,34,37.5
2018,TMS14F1120P0003,Ikenne,1,2,2,NA,0,0,1,1,23,27
2018,TMS14F1120P0003,Kano,0,1,NA,NA,0,0,1,1,4.5,18.5
2018,TMS14F1120P0003,Kano,0,1,2,NA,0,0,1,1,11,29.5
2018,TMS14F1120P0003,Kano,0,1,2,NA,0,0,1,1,23.5,28
2018,TMS14F1120P0003,Mokwa,0,1,3,4,0.1,0,2,1,28,42.5
2018,TMS14F1120P0003,Mokwa,0.2,2,2,4,0,0,1,1,28,22
2018,TMS14F1120P0003,Mokwa,0,1,2,4,0,0,1,1,17,70
2018,TMS14F1120P0003,Ibadan,0.71,2,2,4,0,0,1,1,20.3,34
2018,TMS14F1120P0003,Ibadan,0.63,2,2,3,0,0,1,1,62.9,42.2
2018,TMS14F1120P0003,Ibadan,0.45,2,2,2,0,0,1,1,78.2,24.7
2017,TMS14F1120P0003,Ibadan,1,3,3,NA,0,0,1,1,22,68
2017,TMS14F1120P0003,Ibadan,1,2,4,NA,0,0,1,1,14,40
2017,TMS14F1120P0003,Ibadan,1,2,4,NA,0,0,1,1,50,20
2019,TMS14F1120P0003,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,14.4,16.5
2019,TMS14F1120P0003,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,13.4,17
2019,TMS14F1120P0003,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,45.4,45.3
2019,TMS14F1120P0003,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,TMS14F1120P0003,Onne,NA,NA,NA,NA,NA,NA,NA,NA,9.2,15.6
2019,TMS14F1120P0003,Onne,NA,NA,NA,NA,NA,NA,NA,NA,4.6,5.8
2019,TMS14F1120P0003,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,31.4,23
2019,TMS14F1120P0003,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,35.5,23
2019,TMS14F1120P0003,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,25.4,102.9
2019,TMS14F1120P0003,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,46.4,130.8
2019,TMS14F1120P0003,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,20.1,33.3
2019,TMS14F1120P0003,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,48,51.8
2019,TMS14F1120P0003,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,38.9,72.3
2019,TMS14F1120P0003,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,49,60.2
2019,TMS14F1120P0003,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,3.8,9.6
2019,TMS14F1120P0003,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,15.9,34.8
2020,TMS14F1120P0003,Ibadan,1,2,4,NA,NA,0,NA,1,28.6,37.5
2020,TMS14F1120P0003,Ibadan,1,2,4,NA,NA,0,NA,1,43.5,33.4
2017,TMS14F1125P0010,Ago-Owu,0,1,NA,NA,0.24,0.19,3,3,46.5,50
2017,TMS14F1125P0010,Ago-Owu,0,1,NA,NA,0.29,0.03,3,3,62,85
2017,TMS14F1125P0010,Ago-Owu,0,1,NA,NA,0.34,0.15,2,3,62,40.5
2017,TMS14F1125P0010,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS14F1125P0010,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS14F1125P0010,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS14F1125P0010,Mokwa,0.54,2,NA,NA,0,0,1,1,70,70
2017,TMS14F1125P0010,Mokwa,0.28,2,NA,NA,0,0,1,1,75,110
2017,TMS14F1125P0010,Mokwa,0.63,2,NA,NA,0,0,1,1,33,61.2
2018,TMS14F1125P0010,Ago-Owu,0,2,5,2,0.5,0.7,4,4,45,69
2018,TMS14F1125P0010,Ago-Owu,0,2,4,2,0.1,0.2,3,3,34.5,41.5
2018,TMS14F1125P0010,Ago-Owu,0,1,4,2,0.1,0.2,3,2,24,58.5
2018,TMS14F1125P0010,Onne,0.3,3,4,NA,0.4,0.4,4,3,30,16
2018,TMS14F1125P0010,Onne,0.5,3,4,NA,0.4,0.3,4,3,38,23
2018,TMS14F1125P0010,Onne,0.8,3,3,NA,0.4,0,4,1,40,28
2018,TMS14F1125P0010,Otobi,0,1,NA,NA,0.11,0,3,1,110,41.4
2018,TMS14F1125P0010,Otobi,0,1,NA,NA,0,0.11,1,3,73.8,18.8
2018,TMS14F1125P0010,Otobi,0,1,NA,NA,0.11,0.29,3,3,46.1,17.5
2018,TMS14F1125P0010,Umudike,0,1,NA,NA,0.65,0.36,3,3,NA,NA
2018,TMS14F1125P0010,Umudike,0,1,NA,NA,0.1,0.18,3,2,80.7,32
2018,TMS14F1125P0010,Umudike,NA,NA,NA,NA,0,NA,1,3,60.3,19.3
2018,TMS14F1125P0010,Ikenne,0,2,4,2,0,0.1,1,2,21,36
2018,TMS14F1125P0010,Ikenne,0,2,4,2,0,0.2,1,3,25,34
2018,TMS14F1125P0010,Ikenne,0,1,4,2,0.1,0.2,3,2,23,43
2018,TMS14F1125P0010,Kano,0,1,3,NA,0,0,1,1,14,16.5
2018,TMS14F1125P0010,Kano,0,1,2,NA,0.16,0,3,1,35,34.54
2018,TMS14F1125P0010,Kano,0,1,3,NA,0.11,0,3,1,17,17
2018,TMS14F1125P0010,Mokwa,0.3,2,4,NA,0,0,1,1,37,37
2018,TMS14F1125P0010,Mokwa,0.4,2,4,NA,0,0,1,1,28,40
2018,TMS14F1125P0010,Mokwa,0,1,4,NA,0,0,1,1,30.5,68
2018,TMS14F1125P0010,Ibadan,0.51,2,2,2,0.05,0,2,1,66.4,36.2
2018,TMS14F1125P0010,Ibadan,0.43,2,2,2,0.1,0,2,1,74,31.6
2018,TMS14F1125P0010,Ibadan,0.67,2,2,2,0.03,0.05,3,3,83,38.3
2019,TMS14F1125P0010,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,28.2,13.4
2019,TMS14F1125P0010,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,24.7,15
2019,TMS14F1125P0010,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,59.5,35.6
2019,TMS14F1125P0010,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,35.7,11.2
2019,TMS14F1125P0010,Onne,NA,NA,NA,NA,NA,NA,NA,NA,12,6.8
2019,TMS14F1125P0010,Onne,NA,NA,NA,NA,NA,NA,NA,NA,8.9,4.9
2019,TMS14F1125P0010,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,35.4,62
2019,TMS14F1125P0010,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,42.3,35.5
2019,TMS14F1125P0010,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,89.3,75.2
2019,TMS14F1125P0010,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,79.4,66.2
2019,TMS14F1125P0010,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,52.4,26.4
2019,TMS14F1125P0010,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,53,30
2019,TMS14F1125P0010,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,73.9,46.1
2019,TMS14F1125P0010,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,71.7,50.6
2020,TMS14F1125P0010,Ibadan,1,2,4,NA,NA,0,NA,1,86.3,55.2
2020,TMS14F1125P0010,Ibadan,1,2,4,NA,NA,0.2,NA,2,64,62.6
2019,TMS14F1125P0010,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,37.1,30
2019,TMS14F1125P0010,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,20.5,22.4
2017,TMS14F1131P0001,Ago-Owu,1,2,NA,NA,0,0,1,1,50.5,60
2017,TMS14F1131P0001,Ago-Owu,1,2,NA,NA,0,0,1,1,71.5,65.5
2017,TMS14F1131P0001,Ago-Owu,1,2,NA,NA,0,0,1,1,77,78
2017,TMS14F1131P0001,Ikenne,0.95,3,2,NA,0,0,1,1,70,25
2017,TMS14F1131P0001,Ikenne,0.91,3,2,NA,0,0.04,1,3,47.5,15
2017,TMS14F1131P0001,Ikenne,1,3,3,NA,0,0,1,1,53,15
2017,TMS14F1131P0001,Mokwa,0.5,2,NA,NA,0,0,1,1,19,20.2
2017,TMS14F1131P0001,Mokwa,0.42,2,NA,NA,0,0,1,1,13,22
2017,TMS14F1131P0001,Mokwa,0.5,1,NA,NA,0,0,1,1,36.5,44
2018,TMS14F1131P0001,Ago-Owu,NA,2,4,2,0,0.1,1,3,46.5,40.5
2018,TMS14F1131P0001,Ago-Owu,1,2,3,2,0,0,1,1,40.5,60
2018,TMS14F1131P0001,Ago-Owu,1,2,4,2,0,0,3,1,45,60.5
2018,TMS14F1131P0001,Onne,0.1,2,5,NA,0,0,1,1,27,15.5
2018,TMS14F1131P0001,Onne,1,3,4,NA,0.1,0,3,1,22,2
2018,TMS14F1131P0001,Onne,0.7,3,4,NA,0,0,1,1,15,5
2018,TMS14F1131P0001,Otobi,0,1,NA,NA,0,0,1,1,100.9,54.9
2018,TMS14F1131P0001,Otobi,0.36,2,NA,NA,0,0.05,1,2,37.3,25.2
2018,TMS14F1131P0001,Otobi,0.31,3,NA,NA,0,0,1,1,90.3,31.2
2018,TMS14F1131P0001,Umudike,0,1,NA,NA,0,0,1,1,77.5,18.3
2018,TMS14F1131P0001,Umudike,0,1,NA,NA,0,0,1,1,67.3,18.7
2018,TMS14F1131P0001,Umudike,0,1,NA,NA,0,0,1,1,NA,NA
2018,TMS14F1131P0001,Ikenne,0,2,2,NA,0,0.1,1,3,38,21
2018,TMS14F1131P0001,Ikenne,1,2,2,NA,0.1,0,2,1,37,14
2018,TMS14F1131P0001,Ikenne,1,2,2,NA,0.1,0,2,1,35,16
2018,TMS14F1131P0001,Kano,0.23,2,NA,NA,0,0.31,1,3,8,13.5
2018,TMS14F1131P0001,Kano,0,1,NA,NA,0,0.13,1,3,7.6,20
2018,TMS14F1131P0001,Kano,0.36,3,2,NA,0,0.23,1,2,25,30.5
2018,TMS14F1131P0001,Mokwa,0,1,1,4,0,0,1,1,31,35
2018,TMS14F1131P0001,Mokwa,0,1,3,4,0,0,1,1,27,25
2018,TMS14F1131P0001,Mokwa,0,1,1,NA,0,0,1,1,13.5,57.4
2019,TMS14F1131P0001,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,10.8,4.4
2019,TMS14F1131P0001,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,25.4,8.3
2019,TMS14F1131P0001,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,39.1,14.3
2019,TMS14F1131P0001,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,32,21.8
2019,TMS14F1131P0001,Onne,NA,NA,NA,NA,NA,NA,NA,NA,4.4,1.9
2019,TMS14F1131P0001,Onne,NA,NA,NA,NA,NA,NA,NA,NA,4.7,1.7
2019,TMS14F1131P0001,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,35.7,18.6
2019,TMS14F1131P0001,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,29.8,22.5
2019,TMS14F1131P0001,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,84.4,75.4
2019,TMS14F1131P0001,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,97.6,81.4
2019,TMS14F1131P0001,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,36.5,24.1
2019,TMS14F1131P0001,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,75.8,50.6
2019,TMS14F1131P0001,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,59.7,39.7
2019,TMS14F1131P0001,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1.4
2019,TMS14F1131P0001,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,5.8,5.2
2020,TMS14F1131P0001,Ibadan,1,2,4,NA,NA,0.1,NA,2,46.1,69.3
2020,TMS14F1131P0001,Ibadan,1,2,4,NA,NA,0,NA,1,75.7,35.4
2017,TMS14F1146P0002,Ago-Owu,0,1,NA,NA,0,0,1,1,69,60
2017,TMS14F1146P0002,Ago-Owu,0,1,NA,NA,0,0,1,1,26.5,24.5
2017,TMS14F1146P0002,Ago-Owu,0,1,NA,NA,0,0,1,1,51.5,45
2017,TMS14F1146P0002,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS14F1146P0002,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS14F1146P0002,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS14F1146P0002,Mokwa,0.1,2,NA,NA,0,0,1,1,37.5,NA
2017,TMS14F1146P0002,Mokwa,0.63,2,NA,NA,0,0,1,1,21,95
2017,TMS14F1146P0002,Mokwa,0.57,2,NA,NA,0,0,1,1,30,49
2018,TMS14F1146P0002,Ago-Owu,0.5,2,2,2,0,0,1,1,48,38
2018,TMS14F1146P0002,Ago-Owu,0,1,3,2,0,0,1,1,54.5,47.5
2018,TMS14F1146P0002,Ago-Owu,0,1,3,2,0,0,1,1,73,60
2018,TMS14F1146P0002,Onne,0.6,3,4,NA,0,0,1,1,29,15
2018,TMS14F1146P0002,Onne,0.5,3,4,NA,0,0,1,1,30,17
2018,TMS14F1146P0002,Onne,0.6,3,3,NA,0,0,1,1,39.5,27
2018,TMS14F1146P0002,Otobi,0,1,NA,NA,0,0,1,1,82.5,30.2
2018,TMS14F1146P0002,Otobi,0.31,3,NA,NA,0,0,1,1,84.9,34.6
2018,TMS14F1146P0002,Otobi,0,1,NA,NA,0,0,1,1,20,9.4
2018,TMS14F1146P0002,Umudike,0,1,NA,NA,0,0,1,1,NA,NA
2018,TMS14F1146P0002,Umudike,0,1,NA,NA,0,0,1,1,55.1,21.6
2018,TMS14F1146P0002,Umudike,0,1,NA,NA,0,0,1,1,55.5,25
2018,TMS14F1146P0002,Ikenne,0.5,2,3,2,0,0,1,1,14.5,18
2018,TMS14F1146P0002,Ikenne,0,1,3,2,0,0,1,1,18,17
2018,TMS14F1146P0002,Ikenne,0,1,4,2,0,0,1,1,25,38
2018,TMS14F1146P0002,Kano,0,1,3,NA,0,0,1,1,21.4,21.5
2018,TMS14F1146P0002,Kano,0,1,2,NA,0,0,1,1,24.2,35
2018,TMS14F1146P0002,Kano,0,1,NA,NA,0,0,1,1,0.5,4.5
2018,TMS14F1146P0002,Mokwa,0.1,2,4,NA,0,0,1,1,27,47.5
2018,TMS14F1146P0002,Mokwa,0.2,2,3,NA,0,0,1,1,17,21
2018,TMS14F1146P0002,Mokwa,0.2,2,4,NA,0,0,1,1,22.5,20
2018,TMS14F1146P0002,Ibadan,1,2,2,2,0,0,1,1,80.9,33
2018,TMS14F1146P0002,Ibadan,0.87,2,5,4,0,0,1,1,74.5,30.4
2018,TMS14F1146P0002,Ibadan,0.5,2,2,3,0,0,1,1,52.4,26
2019,TMS14F1146P0002,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,17.6,13.7
2019,TMS14F1146P0002,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,21.8,9.4
2019,TMS14F1146P0002,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,56.2,37.2
2019,TMS14F1146P0002,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,55.7,31.2
2019,TMS14F1146P0002,Onne,NA,NA,NA,NA,NA,NA,NA,NA,2.6,1.8
2019,TMS14F1146P0002,Onne,NA,NA,NA,NA,NA,NA,NA,NA,5.7,4.2
2019,TMS14F1146P0002,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,27.8,34.6
2019,TMS14F1146P0002,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,35.7,54.9
2019,TMS14F1146P0002,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,59.9,57.3
2019,TMS14F1146P0002,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,46.4,75.2
2019,TMS14F1146P0002,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,33.1,19.1
2019,TMS14F1146P0002,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,33.2,15.7
2019,TMS14F1146P0002,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,50.2,43.5
2019,TMS14F1146P0002,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,46.5,55.1
2020,TMS14F1146P0002,Ibadan,0.2,2,4,NA,NA,0,NA,1,53.5,40.1
2020,TMS14F1146P0002,Ibadan,1,2,4,NA,NA,0,NA,1,26,60.3
2019,TMS14F1146P0002,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,TMS14F1146P0002,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,19.5,15.2
2017,TMS14F1159P0003,Ago-Owu,0,1,NA,NA,0.23,0.24,3,3,63.5,48
2017,TMS14F1159P0003,Ago-Owu,0,1,NA,NA,0.1,0,3,1,53.5,50
2017,TMS14F1159P0003,Ago-Owu,0,1,NA,NA,0.38,0.1,2,3,74.5,38.5
2017,TMS14F1159P0003,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS14F1159P0003,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS14F1159P0003,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMS14F1159P0003,Mokwa,0.36,2,NA,NA,0,0,1,1,58,45
2017,TMS14F1159P0003,Mokwa,0.69,2,NA,NA,0,0,1,1,35,37.4
2017,TMS14F1159P0003,Mokwa,0.45,2,NA,NA,0,0,1,1,46,41
2018,TMS14F1159P0003,Ago-Owu,0,1,4,2,0.1,0,3,1,40,42.5
2018,TMS14F1159P0003,Ago-Owu,0,1,4,2,0.1,0,3,2,52,45.5
2018,TMS14F1159P0003,Ago-Owu,0,1,4,2,0.1,0.1,4,2,38.5,54
2018,TMS14F1159P0003,Onne,0.5,3,3,NA,0,0,1,1,34,19.5
2018,TMS14F1159P0003,Onne,0.5,3,4,NA,0.4,0.7,3,3,25,20
2018,TMS14F1159P0003,Onne,0.5,3,3,NA,0.4,0.4,3,3,39.5,28
2018,TMS14F1159P0003,Otobi,0,1,NA,NA,0.08,0,4,1,41.7,23.8
2018,TMS14F1159P0003,Otobi,0,1,NA,NA,0.22,0,3,1,27.2,19
2018,TMS14F1159P0003,Umudike,0,1,NA,NA,0.11,0.5,3,3,NA,NA
2018,TMS14F1159P0003,Umudike,0,1,NA,NA,0,0.06,1,3,50.1,26.2
2018,TMS14F1159P0003,Umudike,0,1,NA,NA,0,0.42,1,3,47.5,20.4
2018,TMS14F1159P0003,Ikenne,0,1,3,2,0,0,1,1,21,32
2018,TMS14F1159P0003,Ikenne,0,1,3,2,0.1,0,3,2,18,28.5
2018,TMS14F1159P0003,Ikenne,0,1,4,2,0.1,0.1,3,2,16.5,21
2018,TMS14F1159P0003,Kano,0,1,2,NA,0,0,1,1,40,38
2018,TMS14F1159P0003,Kano,0,1,2,NA,0,0,1,1,32.5,40
2018,TMS14F1159P0003,Kano,0.25,2,3,NA,0.17,0,3,1,25,23
2018,TMS14F1159P0003,Mokwa,0.6,2,4,NA,0,0,1,1,27.5,41
2018,TMS14F1159P0003,Mokwa,0,2,4,NA,0,0,1,1,35,32
2018,TMS14F1159P0003,Mokwa,0.1,2,4,NA,0,0,1,1,45,79
2018,TMS14F1159P0003,Ibadan,0.62,2,2,2,0.07,0.1,2,2,55.8,35.1
2018,TMS14F1159P0003,Ibadan,0.55,2,2,2,0,0,1,1,38.1,25.8
2018,TMS14F1159P0003,Ibadan,0.71,2,3,2,0.15,0.02,2,2,54.2,30
2019,TMS14F1159P0003,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,16.4,9.4
2019,TMS14F1159P0003,Ubiaja,NA,NA,NA,NA,NA,NA,NA,NA,22.8,11.4
2019,TMS14F1159P0003,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,37.6,17.6
2019,TMS14F1159P0003,Abuja,NA,NA,NA,NA,NA,NA,NA,NA,42,22.5
2019,TMS14F1159P0003,Onne,NA,NA,NA,NA,NA,NA,NA,NA,16.2,14.3
2019,TMS14F1159P0003,Onne,NA,NA,NA,NA,NA,NA,NA,NA,20.9,12.2
2019,TMS14F1159P0003,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,35.4,69.7
2019,TMS14F1159P0003,Mokwa,NA,NA,NA,NA,NA,NA,NA,NA,29.4,24.4
2019,TMS14F1159P0003,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,50.1,70.7
2019,TMS14F1159P0003,Ikenne,NA,NA,NA,NA,NA,NA,NA,NA,108.2,80.2
2019,TMS14F1159P0003,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,91.1,59.9
2019,TMS14F1159P0003,Ibadan,NA,NA,NA,NA,NA,NA,NA,NA,42.5,35.9
2019,TMS14F1159P0003,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,85.2,66.8
2019,TMS14F1159P0003,Ago-Owu,NA,NA,NA,NA,NA,NA,NA,NA,84.9,67.6
2020,TMS14F1159P0003,Ibadan,1,2,4,NA,NA,0,NA,1,46.3,36.5
2020,TMS14F1159P0003,Ibadan,1,2,4,NA,NA,0,NA,1,54.4,36.4
2019,TMS14F1159P0003,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,23.3,25.7
2019,TMS14F1159P0003,Zaria,NA,NA,NA,NA,NA,NA,NA,NA,39.6,25.2
2017,TMS14F1194P0002,Ago-Owu,0.82,2,NA,NA,0,0,1,1,56.5,50
2017,TMS14F1194P0002,Ago-Owu,1,2,NA,NA,0,0,1,1,65.5,60.5
2017,TMS14F1194P0002,Ago-Owu,1,2,NA,NA,0,0,1,1,47,53.5
2017,TMS14F1194P0002,Ikenne,0.91,2,2,NA,0,0,1,1,61,36.5
2017,TMS14F1194P0002,Ikenne,0.89,3,2,NA,0,0,1,1,59.5,38
2017,TMS14F1194P0002,Ikenne,0.72,3,3,NA,0,0,1,1,50,35
2017,TMS14F1194P0002,Mokwa,1,2,NA,NA,0,0,1,1,36,32
2017,TMS14F1194P0002,Mokwa,0,1,NA,NA,0,0,1,1,44,32.6
2017,TMS14F1194P0002,Mokwa,0.15,2,NA,NA,0,0,1,1,38,25
2018,TMS14F1194P0002,Ago-Owu,1,2,5,2,0,0,1,1,54.5,55
2018,TMS14F1194P0002,Ago-Owu,1,2,4,2,0,0,1,3,37,50
2018,TMS14F1194P0002,Ago-Owu,1,2,4,2,0,0,1,1,48.5,44
2018,TMS14F1194P0002,Onne,0.5,2,3,NA,0,0,1,1,32,15
2018,TMS14F1194P0002,Onne,0.5,3,4,NA,0,0,1,1,33,17.5
2018,TMS14F1194P0002,Onne,0.3,3,3,NA,0,0,1,1,26,22
2018,TMS14F1194P0002,Otobi,0,1,NA,NA,0,0,1,1,114.7,41.5
2018,TMS14F1194P0002,Otobi,0,1,NA,NA,0,0,1,1,89.9,37.2
2018,TMS14F1194P0002,Otobi,0,1,NA,NA,0,0,1,1,51.4,16
2018,TMS14F1194P0002,Umudike,0,1,NA,NA,0,0,1,1,39.9,18
2018,TMS14F1194P0002,Umudike,0,1,NA,NA,0,0,1,1,67,32.4
2018,TMS14F1194P0002,Umudike,0,1,NA,NA,0,0,1,1,50,14.2
2018,TMS14F1194P0002,Ikenne,1,2,2,NA,0.1,0,2,1,41.5,29
2018,TMS14F1194P0002,Ikenne,1,2,3,NA,0,0,1,3,29,23
2018,TMS14F1194P0002,Ikenne,1,2,2,NA,0,0,1,1,26,16
2018,TMS14F1194P0002,Kano,0,1,2,NA,0,0,1,1,16,17
2018,TMS14F1194P0002,Kano,0,1,2,NA,0,0,1,1,10,17
2018,TMS14F1194P0002,Kano,0,1,3,NA,0,0,1,1,35,22.5
2018,TMS14F1194P0002,Mokwa,0,1,2,5,0,0,1,1,31,64
2018,TMS14F1194P0002,Mokwa,0,1,1,4,0,0,1,1,41,42
2018,TMS14F1194P0002,Mokwa,0,1,2,4,0,0,1,1,10,37.4
2018,TMS14F1194P0002,Ibadan,0.29,2,2,2,0,0,1,1,43,31.8
2018,TMS14F1194P0002,Ibadan,0.25,2,4,2,0,0,1,1,42.5,27.4
2018,TMS14F1194P0002,Ibadan,0.33,2,2,2,0,0,1,1,70,50.4
2017,TMS14F1194P0002,Ibadan,1,2,3,NA,0,0,1,1,42.4,60
2017,TMS14F1194P0002,Ibadan,1,2,2,NA,0,0,1,1,64,35
2017,TMS14F1194P0002,Ibadan,1,2,2,NA,0.1,0,2,1,57.4,70
