plant_name,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,plant_number,FieldNotes,Picture,"stem number counting			|CO_334:0000129","branching level counting			|CO_334:0000079","number of forks on branching level 1 counting			|CO_334:0000522","number of forks on branching level 2 counting			|CO_334:0000523","number of forks on branching level 3 counting			|CO_334:0000524","number of forks on branching level 4 counting			|CO_334:0000524-Copy-(0)",Plant height at first branching  Level,Plant height at second branching  Level,Plant height at third branching  Level,Plant height at fourth branching  Level,"plant height with leaf in cm			|CO_334:0000123","number of nodes at branching level 1 counting			|CO_334:0000352","number of nodes at branching level 2 counting			|CO_334:0000363","number of nodes at branching level 3 counting			|CO_334:0000368","number of nodes at branching level 4 counting			|CO_334:0000383","days to first forking event visual observation			|CO_334:0000467","days to second forking event visual observation			|CO_334:0000468","days to senescence on the first branch visual observation			|CO_334:0000518","days to third forking event visual observation			|CO_334:0000469","leaf life span in days			|CO_334:0000049",Leaf Lobe Counting,"leaf_1 lobe length measurement in cm			|CO_334:0000164","leaf_1 lobe Width measurement in cm			|CO_334:0000164-Copy-(0)","leaf_2 lobe length measurement in cm			|CO_334:0000164-Copy-(0)","leaf_2 lobe Width measurement in cm			|CO_334:0000164-Copy-(1)","leaf_3 lobe length measurement in cm - Leaf 1		|CO_334:0000164-Copy-(1)","leaf_3 lobe width measurement in cm			|CO_334:0000165",notes,"stem diameter measurement in cm|month 5			|COMP:0000129",Section_1 from branching_1-2_diameter,section from Branching_2-3_diameter,section from Branching_3-4_diameter
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209,TMS14F1297P0019,209,4,,2,5,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209,TMS14F1297P0019,209,4,,2,5,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209,TMS14F1297P0019,209,4,,2,5,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1297P0019_209,TMS14F1297P0019,209,4,,2,5,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210,TMS14F1291P0011,210,4,,2,6,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210,TMS14F1291P0011,210,4,,2,6,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210,TMS14F1291P0011,210,4,,2,6,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210,TMS14F1291P0011,210,4,,2,6,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1291P0011_210,TMS14F1291P0011,210,4,,2,6,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211,TMS14F1120P0003,211,4,,2,6,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211,TMS14F1120P0003,211,4,,2,6,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211,TMS14F1120P0003,211,4,,2,6,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211,TMS14F1120P0003,211,4,,2,6,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1120P0003_211,TMS14F1120P0003,211,4,,2,6,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212,TMS14F1306P0015,212,4,,2,6,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212,TMS14F1306P0015,212,4,,2,6,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212,TMS14F1306P0015,212,4,,2,6,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212,TMS14F1306P0015,212,4,,2,6,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0015_212,TMS14F1306P0015,212,4,,2,6,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213,TMS14F1016P0006,213,5,,2,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213,TMS14F1016P0006,213,5,,2,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213,TMS14F1016P0006,213,5,,2,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213,TMS14F1016P0006,213,5,,2,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1016P0006_213,TMS14F1016P0006,213,5,,2,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214,TMS14F1312P0003,214,5,,2,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214,TMS14F1312P0003,214,5,,2,6,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214,TMS14F1312P0003,214,5,,2,6,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214,TMS14F1312P0003,214,5,,2,6,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1312P0003_214,TMS14F1312P0003,214,5,,2,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215,TMS14F1262P0002,215,5,,2,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215,TMS14F1262P0002,215,5,,2,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215,TMS14F1262P0002,215,5,,2,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215,TMS14F1262P0002,215,5,,2,6,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1262P0002_215,TMS14F1262P0002,215,5,,2,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216,TMS14F1131P0001,216,5,,2,6,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216,TMS14F1131P0001,216,5,,2,6,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216,TMS14F1131P0001,216,5,,2,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216,TMS14F1131P0001,216,5,,2,6,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1131P0001_216,TMS14F1131P0001,216,5,,2,6,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217,TMS14F1049P0001,217,5,,2,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217,TMS14F1049P0001,217,5,,2,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217,TMS14F1049P0001,217,5,,2,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217,TMS14F1049P0001,217,5,,2,6,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1049P0001_217,TMS14F1049P0001,217,5,,2,6,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218,TMS13F1461P0002,218,5,,2,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218,TMS13F1461P0002,218,5,,2,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218,TMS13F1461P0002,218,5,,2,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218,TMS13F1461P0002,218,5,,2,6,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1461P0002_218,TMS13F1461P0002,218,5,,2,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219,TMS14F1300P0008,219,5,,2,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219,TMS14F1300P0008,219,5,,2,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219,TMS14F1300P0008,219,5,,2,7,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219,TMS14F1300P0008,219,5,,2,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1300P0008_219,TMS14F1300P0008,219,5,,2,7,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220,TMS14F1303P0012,220,5,,2,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220,TMS14F1303P0012,220,5,,2,7,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220,TMS14F1303P0012,220,5,,2,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220,TMS14F1303P0012,220,5,,2,7,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1303P0012_220,TMS14F1303P0012,220,5,,2,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221,TMS13F2061P0005,221,5,,2,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221,TMS13F2061P0005,221,5,,2,7,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221,TMS13F2061P0005,221,5,,2,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221,TMS13F2061P0005,221,5,,2,7,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2061P0005_221,TMS13F2061P0005,221,5,,2,7,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222,TMS13F1182P0002,222,5,,2,7,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222,TMS13F1182P0002,222,5,,2,7,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222,TMS13F1182P0002,222,5,,2,7,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222,TMS13F1182P0002,222,5,,2,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F1182P0002_222,TMS13F1182P0002,222,5,,2,7,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223,TMS14F1223P0007,223,5,,2,7,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223,TMS14F1223P0007,223,5,,2,7,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223,TMS14F1223P0007,223,5,,2,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223,TMS14F1223P0007,223,5,,2,7,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1223P0007_223,TMS14F1223P0007,223,5,,2,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224,TMS14F1311P0002,224,5,,2,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224,TMS14F1311P0002,224,5,,2,7,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224,TMS14F1311P0002,224,5,,2,7,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224,TMS14F1311P0002,224,5,,2,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1311P0002_224,TMS14F1311P0002,224,5,,2,7,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,7,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,7,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,7,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,7,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,7,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,7,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227,TMS14F1306P0020,227,6,,2,7,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1306P0020_227,TMS14F1306P0020,227,6,,2,7,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
