plant_name,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,plant_number,branching level counting after 21 days|CO_334:0000079,number of nodes after Last branching Level,New nodes Counting after Tag,number of forks at new branching level if existing,New Branching Height if existing,plant height with leaf after 21 days in cm|CO_334:0000123,stem diameter measurement after 21 days,Branching_1-2_diameter after 21 days,Branching_2-3_diameter after 21 days,Branching_3-4_diameter after 21 days
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1310P0004_229_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1310P0004_229,TMS14F1310P0004,229,6,,2,8,8,2,1,13,11,0,20,180,18.38,8.4,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1310P0004_229_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1310P0004_229,TMS14F1310P0004,229,6,,2,8,8,3,2,2,9,0,15,190,20.38,14.12,7.05,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1310P0004_229_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1310P0004_229,TMS14F1310P0004,229,6,,2,8,8,4,2,22,0,2,15,180,18.49,11.24,5.62,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1310P0004_229_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1310P0004_229,TMS14F1310P0004,229,6,,2,8,8,5,2,23,2,2,20,165,18.26,11.94,5.85,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMEB419_230_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMEB419_230,TMEB419,230,6,1,2,8,7,1,1,0,3,2,35,210,22.34,8.21,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMEB419_230_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMEB419_230,TMEB419,230,6,1,2,8,7,2,0,0,13,0,28,195,23.25,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMEB419_230_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMEB419_230,TMEB419,230,6,1,2,8,7,3,0,0,11,0,22,160,18.26,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMEB419_230_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMEB419_230,TMEB419,230,6,1,2,8,7,4,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMEB419_230_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMEB419_230,TMEB419,230,6,1,2,8,7,5,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1195P0005_231_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1195P0005_231,TMS14F1195P0005,231,6,,2,8,6,1,3,6,7,2,25,150,23.2,14.21,8.19,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1195P0005_231_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1195P0005_231,TMS14F1195P0005,231,6,,2,8,6,2,3,6,4,2,27,150,21.95,14.84,7.39,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1195P0005_231_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1195P0005_231,TMS14F1195P0005,231,6,,2,8,6,3,2,10,6,2,25,150,27.7,17.71,8.81,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1195P0005_231_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1195P0005_231,TMS14F1195P0005,231,6,,2,8,6,4,3,6,8,2,25,150,20.8,15.19,8.7,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1195P0005_231_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1195P0005_231,TMS14F1195P0005,231,6,,2,8,6,5,3,11,3,3,20,145,23.25,16.55,7.91,4
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA980581_232_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA980581_232,IITA-TMS-IBA980581,232,6,1,2,8,5,1,0,0,12,0,20,95,15.4,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA980581_232_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA980581_232,IITA-TMS-IBA980581,232,6,1,2,8,5,2,0,0,15,0,30,145,22.57,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA980581_232_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA980581_232,IITA-TMS-IBA980581,232,6,1,2,8,5,3,0,0,14,0,25,150,25.57,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA980581_232_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA980581_232,IITA-TMS-IBA980581,232,6,1,2,8,5,4,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA980581_232_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA980581_232,IITA-TMS-IBA980581,232,6,1,2,8,5,5,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0007_233_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0007_233,TMS14F1035P0007,233,6,,2,8,4,1,0,0,12,0,20,130,14.3,0,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0007_233_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0007_233,TMS14F1035P0007,233,6,,2,8,4,2,0,0,12,0,20,140,17.37,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0007_233_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0007_233,TMS14F1035P0007,233,6,,2,8,4,3,0,0,12,0,25,145,15.16,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0007_233_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0007_233,TMS14F1035P0007,233,6,,2,8,4,4,0,0,14,0,25,150,16.29,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0007_233_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1035P0007_233,TMS14F1035P0007,233,6,,2,8,4,5,,0,0,2,20,145,18.3,8.3,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1285P0017_234_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1285P0017_234,TMS14F1285P0017,234,6,,2,8,3,1,0,0,11,0,20,110,17.02,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1285P0017_234_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1285P0017_234,TMS14F1285P0017,234,6,,2,8,3,2,0,0,11,0,15,120,22.07,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1285P0017_234_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1285P0017_234,TMS14F1285P0017,234,6,,2,8,3,3,0,0,7,0,10,90,17.85,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1285P0017_234_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1285P0017_234,TMS14F1285P0017,234,6,,2,8,3,4,0,NA,8,NA,20,95,14.82,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1285P0017_234_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS14F1285P0017_234,TMS14F1285P0017,234,6,,2,8,3,5,0,0,13,NA,15,115,18.84,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA30572_235_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA30572_235,IITA-TMS-IBA30572,235,6,1,2,8,2,1,2,8,8,2,25,140,19.25,8.74,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA30572_235_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA30572_235,IITA-TMS-IBA30572,235,6,1,2,8,2,2,1,2,11,0,20,115,15.02,9.53,5.19,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA30572_235_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA30572_235,IITA-TMS-IBA30572,235,6,1,2,8,2,3,2,5,6,2,35,155,20.3,10.41,6.07,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA30572_235_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA30572_235,IITA-TMS-IBA30572,235,6,1,2,8,2,4,2,5,8,0,25,170,25.28,11.9,6.83,
2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA30572_235_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-IITA-TMS-IBA30572_235,IITA-TMS-IBA30572,235,6,1,2,8,2,5,,,,,,,,,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2207P0001_236_plant_1,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2207P0001_236,TMS13F2207P0001,236,6,,2,8,1,1,1,6,9,0,15,150,15.34,6.67,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2207P0001_236_plant_2,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2207P0001_236,TMS13F2207P0001,236,6,,2,8,1,2,1,8,10,NA,20,165,15.74,8.33,,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2207P0001_236_plant_3,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2207P0001_236,TMS13F2207P0001,236,6,,2,8,1,3,2,14,4,2,30,174,19.45,10.12,5.91,
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2207P0001_236_plant_4,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2207P0001_236,TMS13F2207P0001,236,6,,2,8,1,4,2,2,8,NA,15,195,23.97,14.64,14.64,6.1
2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2207P0001_236_plant_5,2022-21.GS.C2.UYT.36.setA.IB-rep2-TMS13F2207P0001_236,TMS13F2207P0001,236,6,,2,8,1,5,2,2,8,NA,25,175,23.81,13.54,6.04,
