plant_name,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,plant_number,FieldNotes,Picture,"stem number counting			|CO_334:0000129","branching level counting			|CO_334:0000079","number of forks on branching level 1 counting			|CO_334:0000522","number of forks on branching level 2 counting			|CO_334:0000523","number of forks on branching level 3 counting			|CO_334:0000524","number of forks on branching level 4 counting			|CO_334:0000524-Copy-(0)",Plant height at first branching  Level,Plant height at second branching  Level,Plant height at third branching  Level,Plant height at fourth branching  Level,"plant height with leaf in cm			|CO_334:0000123","number of nodes at branching level 1 counting			|CO_334:0000352","number of nodes at branching level 2 counting			|CO_334:0000363","number of nodes at branching level 3 counting			|CO_334:0000368","number of nodes at branching level 4 counting			|CO_334:0000383","days to first forking event visual observation			|CO_334:0000467","days to second forking event visual observation			|CO_334:0000468","days to senescence on the first branch visual observation			|CO_334:0000518","days to third forking event visual observation			|CO_334:0000469","leaf life span in days			|CO_334:0000049",Leaf Lobe Counting,"leaf_1 lobe length measurement in cm			|CO_334:0000164","leaf_1 lobe Width measurement in cm			|CO_334:0000164-Copy-(0)","leaf_2 lobe length measurement in cm			|CO_334:0000164-Copy-(0)","leaf_2 lobe Width measurement in cm			|CO_334:0000164-Copy-(1)","leaf_3 lobe length measurement in cm - Leaf 1		|CO_334:0000164-Copy-(1)","leaf_3 lobe width measurement in cm			|CO_334:0000165",notes,"stem diameter measurement in cm|month 5			|COMP:0000129",Section_1 from branching_1-2_diameter,section from Branching_2-3_diameter,section from Branching_3-4_diameter
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1299P0007_212_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1299P0007_212,TMS14F1299P0007,212,4,,2,16,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0003_213_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0003_213,TMS14F1291P0003,213,5,,2,17,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0003_213_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0003_213,TMS14F1291P0003,213,5,,2,17,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0003_213_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0003_213,TMS14F1291P0003,213,5,,2,17,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0003_213_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0003_213,TMS14F1291P0003,213,5,,2,17,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0003_213_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1291P0003_213,TMS14F1291P0003,213,5,,2,17,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1196P0003_214_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1196P0003_214,TMS14F1196P0003,214,5,,2,17,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1196P0003_214_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1196P0003_214,TMS14F1196P0003,214,5,,2,17,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1196P0003_214_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1196P0003_214,TMS14F1196P0003,214,5,,2,17,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1196P0003_214_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1196P0003_214,TMS14F1196P0003,214,5,,2,17,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1196P0003_214_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1196P0003_214,TMS14F1196P0003,214,5,,2,17,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0017_215_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0017_215,TMS14F1014P0017,215,5,,2,17,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0017_215_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0017_215,TMS14F1014P0017,215,5,,2,17,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0017_215_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0017_215,TMS14F1014P0017,215,5,,2,17,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0017_215_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0017_215,TMS14F1014P0017,215,5,,2,17,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0017_215_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1014P0017_215,TMS14F1014P0017,215,5,,2,17,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1013P0007_216_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1013P0007_216,TMS14F1013P0007,216,5,,2,18,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1013P0007_216_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1013P0007_216,TMS14F1013P0007,216,5,,2,18,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1013P0007_216_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1013P0007_216,TMS14F1013P0007,216,5,,2,18,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1013P0007_216_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1013P0007_216,TMS14F1013P0007,216,5,,2,18,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1013P0007_216_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1013P0007_216,TMS14F1013P0007,216,5,,2,18,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1285P0006_217_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1285P0006_217,TMS14F1285P0006,217,5,,2,18,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1285P0006_217_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1285P0006_217,TMS14F1285P0006,217,5,,2,18,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1285P0006_217_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1285P0006_217,TMS14F1285P0006,217,5,,2,18,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1285P0006_217_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1285P0006_217,TMS14F1285P0006,217,5,,2,18,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1285P0006_217_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1285P0006_217,TMS14F1285P0006,217,5,,2,18,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1376P0018_218_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1376P0018_218,TMS13F1376P0018,218,5,,2,18,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1376P0018_218_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1376P0018_218,TMS13F1376P0018,218,5,,2,18,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1376P0018_218_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1376P0018_218,TMS13F1376P0018,218,5,,2,18,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1376P0018_218_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1376P0018_218,TMS13F1376P0018,218,5,,2,18,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1376P0018_218_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1376P0018_218,TMS13F1376P0018,218,5,,2,18,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0013_219_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0013_219,TMS14F1301P0013,219,5,,2,19,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0013_219_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0013_219,TMS14F1301P0013,219,5,,2,19,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0013_219_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0013_219,TMS14F1301P0013,219,5,,2,19,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0013_219_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0013_219,TMS14F1301P0013,219,5,,2,19,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0013_219_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1301P0013_219,TMS14F1301P0013,219,5,,2,19,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1195P0004_220_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1195P0004_220,TMS14F1195P0004,220,5,,2,19,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1195P0004_220_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1195P0004_220,TMS14F1195P0004,220,5,,2,19,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1195P0004_220_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1195P0004_220,TMS14F1195P0004,220,5,,2,19,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1195P0004_220_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1195P0004_220,TMS14F1195P0004,220,5,,2,19,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1195P0004_220_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1195P0004_220,TMS14F1195P0004,220,5,,2,19,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1400P0001_221_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1400P0001_221,TMS13F1400P0001,221,5,,2,19,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1400P0001_221_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1400P0001_221,TMS13F1400P0001,221,5,,2,19,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1400P0001_221_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1400P0001_221,TMS13F1400P0001,221,5,,2,19,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1400P0001_221_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1400P0001_221,TMS13F1400P0001,221,5,,2,19,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1400P0001_221_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1400P0001_221,TMS13F1400P0001,221,5,,2,19,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1126P0003_222_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1126P0003_222,TMS13F1126P0003,222,5,,2,20,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1126P0003_222_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1126P0003_222,TMS13F1126P0003,222,5,,2,20,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1126P0003_222_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1126P0003_222,TMS13F1126P0003,222,5,,2,20,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1126P0003_222_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1126P0003_222,TMS13F1126P0003,222,5,,2,20,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1126P0003_222_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1126P0003_222,TMS13F1126P0003,222,5,,2,20,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1288P0008_223_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1288P0008_223,TMS14F1288P0008,223,5,,2,20,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1288P0008_223_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1288P0008_223,TMS14F1288P0008,223,5,,2,20,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1288P0008_223_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1288P0008_223,TMS14F1288P0008,223,5,,2,20,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1288P0008_223_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1288P0008_223,TMS14F1288P0008,223,5,,2,20,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1288P0008_223_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1288P0008_223,TMS14F1288P0008,223,5,,2,20,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1300P0002_224_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1300P0002_224,TMS14F1300P0002,224,5,,2,20,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1300P0002_224_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1300P0002_224,TMS14F1300P0002,224,5,,2,20,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1300P0002_224_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1300P0002_224,TMS14F1300P0002,224,5,,2,20,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1300P0002_224_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1300P0002_224,TMS14F1300P0002,224,5,,2,20,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1300P0002_224_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1300P0002_224,TMS14F1300P0002,224,5,,2,20,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA000070_225_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,21,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA000070_225_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,21,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA000070_225_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,21,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA000070_225_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,21,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA000070_225_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA000070_225,IITA-TMS-IBA000070,225,6,1,2,21,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA982101_226_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,21,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA982101_226_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,21,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA982101_226_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,21,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA982101_226_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,21,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA982101_226_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-IITA-TMS-IBA982101_226,IITA-TMS-IBA982101,226,6,1,2,21,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1306P0008_227_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1306P0008_227,TMS14F1306P0008,227,6,,2,21,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1306P0008_227_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1306P0008_227,TMS14F1306P0008,227,6,,2,21,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1306P0008_227_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1306P0008_227,TMS14F1306P0008,227,6,,2,21,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1306P0008_227_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1306P0008_227,TMS14F1306P0008,227,6,,2,21,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1306P0008_227_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1306P0008_227,TMS14F1306P0008,227,6,,2,21,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1049P0001_228_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1049P0001_228,TMS13F1049P0001,228,6,,2,22,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1049P0001_228_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1049P0001_228,TMS13F1049P0001,228,6,,2,22,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1049P0001_228_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1049P0001_228,TMS13F1049P0001,228,6,,2,22,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1049P0001_228_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1049P0001_228,TMS13F1049P0001,228,6,,2,22,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1049P0001_228_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS13F1049P0001_228,TMS13F1049P0001,228,6,,2,22,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1019P0015_229_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1019P0015_229,TMS14F1019P0015,229,6,,2,22,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1019P0015_229_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1019P0015_229,TMS14F1019P0015,229,6,,2,22,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1019P0015_229_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1019P0015_229,TMS14F1019P0015,229,6,,2,22,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1019P0015_229_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1019P0015_229,TMS14F1019P0015,229,6,,2,22,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1019P0015_229_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1019P0015_229,TMS14F1019P0015,229,6,,2,22,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMEB419_230_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMEB419_230,TMEB419,230,6,1,2,22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMEB419_230_plant_2,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMEB419_230,TMEB419,230,6,1,2,22,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMEB419_230_plant_3,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMEB419_230,TMEB419,230,6,1,2,22,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMEB419_230_plant_4,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMEB419_230,TMEB419,230,6,1,2,22,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMEB419_230_plant_5,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMEB419_230,TMEB419,230,6,1,2,22,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1278P0003_231_plant_1,2022-21.GS.C2.UYT.36.setB.IB-rep2-TMS14F1278P0003_231,TMS14F1278P0003,231,6,,2,23,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
