Clone,CB_3Min,CB_3Msev,CGM_1sev,CGM_2sev,CMO_1Min,CMO_3Min,CMO_1Msev,CMO_3Msev
IITA-TMS-IBA000070,1,2,NA,NA,0,0,1,1
IITA-TMS-IBA000070,1,2,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0.93,2,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0.83,3,3,NA,0,0,1,1
IITA-TMS-IBA000070,0.61,3,2,NA,0,0,1,1
IITA-TMS-IBA000070,0.89,3,3,NA,0,0,1,1
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,0.26,2,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0.34,2,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0.48,2,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0.45,3,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0.6,2,NA,NA,0,0,1,1
IITA-TMS-IBA000070,1,2,5,2,0,0,1,2
IITA-TMS-IBA000070,1,2,4,2,0,0,1,1
IITA-TMS-IBA000070,1,2,4,2,0,0,1,1
IITA-TMS-IBA000070,0,1,5,2,0,0,1,1
IITA-TMS-IBA000070,0,1,4,2,0,0,1,2
IITA-TMS-IBA000070,0,1,4,2,0,0,1,2
IITA-TMS-IBA000070,0.2,3,2,NA,0,0,2,1
IITA-TMS-IBA000070,0.6,3,3,NA,0,0,1,1
IITA-TMS-IBA000070,0.1,2,2,NA,0,0,1,1
IITA-TMS-IBA000070,0.3,3,4,NA,0,0,1,1
IITA-TMS-IBA000070,0.5,2,3,NA,0,0,1,3
IITA-TMS-IBA000070,0.6,3,3,NA,0.1,0,2,1
IITA-TMS-IBA000070,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0.28,2,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0.29,3,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0.5,3,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0.69,2,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0.25,2,NA,NA,NA,0,NA,1
IITA-TMS-IBA000070,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA000070,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA000070,1,2,2,NA,0,0,1,2
IITA-TMS-IBA000070,1,2,2,NA,0,0,1,1
IITA-TMS-IBA000070,1,2,2,NA,0,0,1,1
IITA-TMS-IBA000070,0,1,3,2,0,0,1,1
IITA-TMS-IBA000070,0,1,3,2,0,0,1,2
IITA-TMS-IBA000070,0,1,3,2,0,0,2,2
IITA-TMS-IBA000070,0,1,2,NA,0,0,1,1
IITA-TMS-IBA000070,0.12,2,2,NA,0,0,1,1
IITA-TMS-IBA000070,0.2,2,2,NA,0,0,1,1
IITA-TMS-IBA000070,0,1,2,NA,0,0,1,1
IITA-TMS-IBA000070,0,1,2,NA,0,0,1,1
IITA-TMS-IBA000070,0,1,2,NA,0,1,1,3
IITA-TMS-IBA000070,0.2,2,4,4,0,0,1,1
IITA-TMS-IBA000070,0,1,2,4,0,0,1,1
IITA-TMS-IBA000070,0,1,2,4,0,0,1,1
IITA-TMS-IBA000070,0.4,2,4,NA,0,0,1,1
IITA-TMS-IBA000070,0.1,2,4,NA,0,0,1,1
IITA-TMS-IBA000070,0.1,2,4,NA,0,0,1,1
IITA-TMS-IBA000070,0.26,2,3,2,0,0,1,1
IITA-TMS-IBA000070,0.44,2,2,2,0,0,1,1
IITA-TMS-IBA000070,0.39,2,2,2,0,0,1,1
IITA-TMS-IBA000070,0.68,2,2,3,0,0,1,1
IITA-TMS-IBA000070,0.62,2,2,3,0,0,1,1
IITA-TMS-IBA000070,0.5,2,2,3,0,0,1,1
IITA-TMS-IBA000070,1,2,2,NA,0,0,1,1
IITA-TMS-IBA000070,1,2,4,NA,0,0,1,1
IITA-TMS-IBA000070,1,2,3,NA,0,0,1,1
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,1,2,4,NA,NA,0,NA,1
IITA-TMS-IBA000070,1,2,3,NA,NA,0,NA,1
IITA-TMS-IBA000070,1,2,3,NA,NA,0,NA,1
IITA-TMS-IBA000070,1,2,3,NA,NA,0,NA,1
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA000070,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,1,2,NA,NA,0.21,0.15,4,3
IITA-TMS-IBA30572,1,2,NA,NA,0.61,1,4,3
IITA-TMS-IBA30572,0.96,2,NA,NA,0.68,0.3,4,3
IITA-TMS-IBA30572,0,1,NA,NA,0.45,0.46,4,4
IITA-TMS-IBA30572,0,1,NA,NA,0.41,0.45,4,4
IITA-TMS-IBA30572,0,1,NA,NA,0.71,0.69,4,5
IITA-TMS-IBA30572,0.71,3,3,NA,0.29,0.43,4,3
IITA-TMS-IBA30572,0.61,3,3,NA,0.29,0.39,4,4
IITA-TMS-IBA30572,0.94,3,4,NA,0.31,0.26,4,3
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,0.71,2,NA,NA,0,0,1,1
IITA-TMS-IBA30572,0.15,2,NA,NA,0,0,1,1
IITA-TMS-IBA30572,0.64,2,NA,NA,0,0,1,1
IITA-TMS-IBA30572,0.52,3,NA,NA,0,0,1,1
IITA-TMS-IBA30572,0.69,2,NA,NA,0,0,1,1
IITA-TMS-IBA30572,0.71,3,NA,NA,0,0,1,1
IITA-TMS-IBA30572,1,2,5,2,0.9,0.5,5,4
IITA-TMS-IBA30572,1,2,4,2,0.8,0.4,5,3
IITA-TMS-IBA30572,1,2,3,2,0.6,0.3,5,3
IITA-TMS-IBA30572,0,1,5,2,0.9,0.7,5,3
IITA-TMS-IBA30572,0,1,4,2,0.8,0.3,5,3
IITA-TMS-IBA30572,0,1,3,2,1,0.5,5,3
IITA-TMS-IBA30572,0.3,3,4,NA,0.3,0.5,4,4
IITA-TMS-IBA30572,0.6,3,4,NA,0.3,0.4,4,3
IITA-TMS-IBA30572,0.3,3,4,NA,0.2,0.1,4,3
IITA-TMS-IBA30572,0.6,2,4,NA,0.7,0.9,4,4
IITA-TMS-IBA30572,0.5,3,4,NA,0.9,0.7,4,4
IITA-TMS-IBA30572,0.3,3,3,NA,0.9,1,4,4
IITA-TMS-IBA30572,0,1,NA,NA,0.31,0.66,4,4
IITA-TMS-IBA30572,0.51,3,NA,NA,0.15,0.86,5,4
IITA-TMS-IBA30572,0.64,2,NA,NA,1,0.93,4,4
IITA-TMS-IBA30572,0.5,2,NA,NA,0.89,0.89,4,4
IITA-TMS-IBA30572,0.28,2,NA,NA,0.37,0.42,4,4
IITA-TMS-IBA30572,0.67,2,NA,NA,0.67,0.92,4,4
IITA-TMS-IBA30572,0,1,NA,NA,0.31,0.2,4,3
IITA-TMS-IBA30572,0.37,2,NA,NA,0.15,0.96,5,4
IITA-TMS-IBA30572,0,1,NA,NA,1,1,4,4
IITA-TMS-IBA30572,0,1,NA,NA,0.83,1,4,4
IITA-TMS-IBA30572,0,1,NA,NA,0.3,0.48,4,4
IITA-TMS-IBA30572,0.2,2,NA,NA,0.97,1,4,4
IITA-TMS-IBA30572,1,2,2,NA,0.2,0.5,3,4
IITA-TMS-IBA30572,1,2,2,NA,0.2,0.4,3,3
IITA-TMS-IBA30572,1,2,2,NA,0.3,0.3,3,3
IITA-TMS-IBA30572,0,1,3,2,0.5,0.7,3,3
IITA-TMS-IBA30572,0,1,3,2,0.2,0.3,3,3
IITA-TMS-IBA30572,0,1,3,2,0.4,0.5,3,3
IITA-TMS-IBA30572,0,1,2,NA,0.46,0,4,1
IITA-TMS-IBA30572,0.23,2,3,NA,0.89,0.67,4,4
IITA-TMS-IBA30572,0.32,2,4,NA,0.93,0.45,4,4
IITA-TMS-IBA30572,0.25,2,2,NA,0.97,0.68,4,4
IITA-TMS-IBA30572,0.43,2,NA,NA,0.95,0.57,4,3
IITA-TMS-IBA30572,0,1,NA,NA,1,0.6,4,3
IITA-TMS-IBA30572,0.1,2,3,5,0,0,1,3
IITA-TMS-IBA30572,0,1,4,4,0,0,1,1
IITA-TMS-IBA30572,0,1,2,4,0,0,1,1
IITA-TMS-IBA30572,0.6,2,3,NA,0,0,1,1
IITA-TMS-IBA30572,0.2,2,4,NA,0,0,1,1
IITA-TMS-IBA30572,0.2,3,4,NA,0,0,1,1
IITA-TMS-IBA30572,0.53,2,2,2,0.36,0.5,3,3
IITA-TMS-IBA30572,0.38,2,2,3,0,0.2,1,3
IITA-TMS-IBA30572,0.45,2,2,3,0,0.12,1,3
IITA-TMS-IBA30572,0.5,2,2,2,0.3,0.21,4,2
IITA-TMS-IBA30572,0.67,2,2,3,0.33,0.4,4,3
IITA-TMS-IBA30572,0.74,2,2,2,0.29,0.69,3,3
IITA-TMS-IBA30572,0.81,2,3,NA,0.22,0,3,1
IITA-TMS-IBA30572,0.69,2,4,NA,0.11,0,3,1
IITA-TMS-IBA30572,0.97,2,4,NA,0.11,0,3,1
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,1,2,4,NA,NA,0.1,NA,3
IITA-TMS-IBA30572,1,2,3,NA,NA,1,NA,3
IITA-TMS-IBA30572,1,2,4,NA,NA,1,NA,3
IITA-TMS-IBA30572,1,2,4,NA,NA,0.4,NA,3
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA30572,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,0.9,2,NA,NA,0,0,1,1
IITA-TMS-IBA980581,1,2,NA,NA,0,0,1,1
IITA-TMS-IBA980581,1,2,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA980581,1,3,2,NA,0,0,1,1
IITA-TMS-IBA980581,0.94,3,3,NA,0,0,1,1
IITA-TMS-IBA980581,0.92,3,2,NA,0,0,1,1
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,1,2,NA,NA,0,0,1,1
IITA-TMS-IBA980581,1,2,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0.11,2,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0.56,2,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0.59,3,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0.62,2,NA,NA,0,0,1,1
IITA-TMS-IBA980581,1,2,3,2,0,0,1,1
IITA-TMS-IBA980581,NA,2,3,2,0,0,1,1
IITA-TMS-IBA980581,1,2,4,2,0,0,1,1
IITA-TMS-IBA980581,0.1,2,3,2,0,0,1,1
IITA-TMS-IBA980581,0,1,3,2,0,0,1,3
IITA-TMS-IBA980581,0,1,4,2,0,0,1,1
IITA-TMS-IBA980581,0.6,3,2,NA,0,0,1,1
IITA-TMS-IBA980581,0.9,3,2,NA,0,0,1,1
IITA-TMS-IBA980581,0.9,3,3,NA,0,0,1,1
IITA-TMS-IBA980581,0.7,3,4,NA,0,0,1,1
IITA-TMS-IBA980581,1,3,4,NA,0,0,1,1
IITA-TMS-IBA980581,0.5,3,3,NA,0.1,0,2,1
IITA-TMS-IBA980581,0.47,3,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0.49,3,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0.36,2,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0.47,3,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0.14,2,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0.33,2,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA980581,NA,NA,NA,NA,0,NA,1,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,0,NA,1,NA
IITA-TMS-IBA980581,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0,1,NA,NA,0.03,0,2,1
IITA-TMS-IBA980581,1,2,2,NA,0.1,0,3,1
IITA-TMS-IBA980581,0,2,2,NA,0.1,0,2,1
IITA-TMS-IBA980581,1,2,2,NA,0,0,1,1
IITA-TMS-IBA980581,0.1,2,3,2,0,0,1,1
IITA-TMS-IBA980581,0,1,4,2,0,0,1,3
IITA-TMS-IBA980581,0,1,4,2,0,0,1,1
IITA-TMS-IBA980581,0,1,3,NA,0,0,1,1
IITA-TMS-IBA980581,0,1,2,NA,0,0,1,1
IITA-TMS-IBA980581,0.27,3,2,NA,0,0,1,1
IITA-TMS-IBA980581,0,1,2,NA,0,0,1,1
IITA-TMS-IBA980581,0.23,2,2,NA,0,0,1,1
IITA-TMS-IBA980581,0.33,2,3,NA,0,0,1,1
IITA-TMS-IBA980581,0,1,2,2,0,0,1,1
IITA-TMS-IBA980581,0,1,2,3,0,0,1,1
IITA-TMS-IBA980581,0,1,2,3,0.1,0,3,1
IITA-TMS-IBA980581,0.7,3,3,NA,0,0,1,1
IITA-TMS-IBA980581,0.3,2,3,NA,0,0,1,1
IITA-TMS-IBA980581,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA980581,0.56,2,2,2,0,0,1,1
IITA-TMS-IBA980581,0.61,2,2,2,0,0,1,1
IITA-TMS-IBA980581,0.78,2,2,2,0,0,1,1
IITA-TMS-IBA980581,1,2,3,2,0,0,1,1
IITA-TMS-IBA980581,0.5,2,5,2,0.02,0,2,1
IITA-TMS-IBA980581,0.93,2,2,2,0,0,1,1
IITA-TMS-IBA980581,1,2,2,NA,0,0,1,1
IITA-TMS-IBA980581,1,2,2,NA,0,0,1,1
IITA-TMS-IBA980581,1,2,3,NA,0,0,1,1
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,1,2,2,NA,NA,0,NA,1
IITA-TMS-IBA980581,1,2,2,NA,NA,0,NA,1
IITA-TMS-IBA980581,1,2,3,NA,NA,0,NA,1
IITA-TMS-IBA980581,1,2,3,NA,NA,0,NA,1
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA980581,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,1,2,NA,NA,0,0,1,1
IITA-TMS-IBA982101,1,2,NA,NA,0,0,1,1
IITA-TMS-IBA982101,1,2,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0.14,2,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0.75,3,2,NA,0,0,1,1
IITA-TMS-IBA982101,0.89,3,2,NA,0,0,1,1
IITA-TMS-IBA982101,0.6,3,2,NA,0,0,1,1
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,0.23,2,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0.14,2,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0.09,2,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0.23,3,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0.56,2,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0.52,2,NA,NA,0,0,1,1
IITA-TMS-IBA982101,1,2,2,2,0,0,1,1
IITA-TMS-IBA982101,1,2,3,2,0,0,1,1
IITA-TMS-IBA982101,1,2,3,2,0,0.1,1,3
IITA-TMS-IBA982101,0,1,2,2,0,0,1,1
IITA-TMS-IBA982101,0,1,3,2,0,0,1,2
IITA-TMS-IBA982101,0,1,3,2,0,0,1,1
IITA-TMS-IBA982101,0.6,3,3,NA,0,0,1,1
IITA-TMS-IBA982101,0.3,3,4,NA,0,0,1,1
IITA-TMS-IBA982101,0.8,3,4,NA,0,0,1,1
IITA-TMS-IBA982101,0.5,3,3,NA,0,0,1,1
IITA-TMS-IBA982101,0.5,3,3,NA,0,0,1,1
IITA-TMS-IBA982101,0.7,3,2,NA,0.1,0,3,1
IITA-TMS-IBA982101,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0.38,3,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0.78,3,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0.28,2,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0,1,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0.29,2,NA,NA,0,0,1,1
IITA-TMS-IBA982101,0.17,2,NA,NA,0,0,1,1
IITA-TMS-IBA982101,1,2,2,NA,0,0,1,1
IITA-TMS-IBA982101,1,2,2,NA,0,0,1,1
IITA-TMS-IBA982101,1,2,2,NA,0,0.1,2,3
IITA-TMS-IBA982101,0,1,3,2,0,0,1,1
IITA-TMS-IBA982101,0,1,4,2,0,0,1,2
IITA-TMS-IBA982101,0,1,3,2,0,0,1,1
IITA-TMS-IBA982101,0,1,2,NA,0,0,1,1
IITA-TMS-IBA982101,0,1,2,NA,0,0,1,1
IITA-TMS-IBA982101,0.11,2,2,NA,0,0,1,1
IITA-TMS-IBA982101,0.26,3,2,NA,0,0,1,1
IITA-TMS-IBA982101,0.12,2,2,NA,0,0,1,1
IITA-TMS-IBA982101,0.17,2,2,NA,0,0,1,1
IITA-TMS-IBA982101,0,1,1,3,0,0,1,1
IITA-TMS-IBA982101,0.2,2,3,NA,0,0,1,1
IITA-TMS-IBA982101,0,1,3,NA,NA,0,NA,1
IITA-TMS-IBA982101,0.44,2,2,2,0,0,1,1
IITA-TMS-IBA982101,0.58,2,2,2,0,0,1,1
IITA-TMS-IBA982101,0.6,2,2,2,0,0,1,1
IITA-TMS-IBA982101,1,2,3,2,0,0,1,1
IITA-TMS-IBA982101,0.67,2,3,2,0,0,1,1
IITA-TMS-IBA982101,0.86,2,3,2,0,0,1,1
IITA-TMS-IBA982101,1,2,2,NA,0,0,1,1
IITA-TMS-IBA982101,1,2,2,NA,0,0,1,1
IITA-TMS-IBA982101,1,2,2,NA,0,0,1,1
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
IITA-TMS-IBA982101,NA,NA,NA,NA,NA,NA,NA,NA
