leaf_name,plot_name,accession_name,plot_number,leaf_no,pedigree,block_number,rep_number,petiole length,leaf lobe length,leaf lobe width,lobe number
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,15,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,16,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,17,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,18,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,19,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,20,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,21,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,22,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,23,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,24,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,25,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,26,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,27,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,28,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,29,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1195P0004_104,TMS14F1195P0004,104,30,TMS13F1106P0006/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,1,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,15,14,4.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_2,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,2,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,20.5,15.5,5,9
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,3,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,15,14.5,4.6,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_4,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,4,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,14.5,13.5,4.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_5,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,5,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,11.5,16,5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_6,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,6,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,17,12.9,4.3,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_7,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,7,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,12,13,4.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,8,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,21,15.3,5,9
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,9,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,22,15,4.7,8
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,10,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,23,15.5,5,8
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,11,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,12,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,13,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,14,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,15,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,16,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,17,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,18,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,19,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,20,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,21,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,22,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,23,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,24,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,25,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,26,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,27,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,28,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,29,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS13F1304P0003_105,TMS13F1304P0003,105,30,IITA-TMS-IBA030060A/IITA-TMS-IBA961089A,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,1,TMS13F1307P0020/TMS13F1106P0006,1,1,11,13.5,4,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_2,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,2,TMS13F1307P0020/TMS13F1106P0006,1,1,15.5,11.5,3.5,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,3,TMS13F1307P0020/TMS13F1106P0006,1,1,12.3,13,4,6
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_4,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,4,TMS13F1307P0020/TMS13F1106P0006,1,1,12.7,10.9,3.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_5,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,5,TMS13F1307P0020/TMS13F1106P0006,1,1,15.2,13,4,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_6,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,6,TMS13F1307P0020/TMS13F1106P0006,1,1,10,12.9,3.7,6
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_7,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,7,TMS13F1307P0020/TMS13F1106P0006,1,1,16.3,12.9,3.7,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,8,TMS13F1307P0020/TMS13F1106P0006,1,1,17.5,12,3.7,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,9,TMS13F1307P0020/TMS13F1106P0006,1,1,17.5,13.5,4.2,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,10,TMS13F1307P0020/TMS13F1106P0006,1,1,18,12.5,3.7,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,11,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,12,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,13,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,14,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,15,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,16,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,17,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,18,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,19,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,20,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,21,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,22,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,23,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,24,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,25,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,26,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,27,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,28,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,29,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106_30,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1022P0003_106,TMS14F1022P0003,106,30,TMS13F1307P0020/TMS13F1106P0006,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_1,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,1,TMS13F1212P0055/TMS13F1307P0020,1,1,13.7,13.8,4.2,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_2,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,2,TMS13F1212P0055/TMS13F1307P0020,1,1,18.5,12.2,4,8
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_3,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,3,TMS13F1212P0055/TMS13F1307P0020,1,1,16.5,13,4.2,8
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_4,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,4,TMS13F1212P0055/TMS13F1307P0020,1,1,11.5,11.7,4.2,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_5,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,5,TMS13F1212P0055/TMS13F1307P0020,1,1,11.3,12,4.5,8
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_6,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,6,TMS13F1212P0055/TMS13F1307P0020,1,1,12.3,11,4,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_7,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,7,TMS13F1212P0055/TMS13F1307P0020,1,1,13,10.8,3.7,5
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_8,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,8,TMS13F1212P0055/TMS13F1307P0020,1,1,15.5,11.9,3.7,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_9,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,9,TMS13F1212P0055/TMS13F1307P0020,1,1,15.3,11.5,3.5,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_10,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,10,TMS13F1212P0055/TMS13F1307P0020,1,1,14.8,12.7,4,7
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_11,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,11,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_12,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,12,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_13,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,13,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_14,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,14,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_15,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,15,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_16,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,16,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_17,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,17,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_18,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,18,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_19,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,19,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_20,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,20,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_21,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,21,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_22,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,22,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_23,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,23,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_24,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,24,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_25,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,25,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_26,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,26,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_27,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,27,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_28,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,28,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107_29,2021-20.GS.C2.UYT.36.setB.IB-rep1-TMS14F1146P0002_107,TMS14F1146P0002,107,29,TMS13F1212P0055/TMS13F1307P0020,1,1,,,,
