leaf_name,plot_name,accession_name,plot_number,leaf_no,pedigree,block_number,rep_number,petiole length,leaf lobe length,leaf lobe width,lobe number
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_7,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,7,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,26.5,16,4.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_8,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,8,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,21.5,15,4.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_9,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,9,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,24,15.5,4.5,8
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_10,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,10,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,25,16.5,5,6
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_11,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,11,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_12,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,12,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_13,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,13,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_14,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,14,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_15,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,15,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_16,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,16,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_17,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,17,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_18,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,18,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_19,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,19,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_20,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,20,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_21,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,21,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_22,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,22,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_23,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,23,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_24,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,24,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_25,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,25,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_26,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,26,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_27,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,27,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_28,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,28,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_29,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,29,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128_30,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0015_128,TMS14F1306P0015,128,30,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_1,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,1,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,21,16,4.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_2,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,2,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,27.5,16.5,5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_3,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,3,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,22.5,19,5.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_4,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,4,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,25,16,4.7,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_5,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,5,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,25.5,16,4.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_6,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,6,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,22.5,17,4.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_7,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,7,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,26,17,5.4,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_8,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,8,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,29,15.3,4.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_9,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,9,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,26,17.5,5.4,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_10,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,10,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,28.5,18,5.4,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_11,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,11,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_12,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,12,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_13,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,13,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_14,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,14,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_15,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,15,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_16,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,16,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_17,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,17,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_18,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,18,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_19,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,19,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_20,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,20,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_21,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,21,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_22,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,22,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_23,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,23,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_24,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,24,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_25,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,25,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_26,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,26,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_27,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,27,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_28,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,28,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_29,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,29,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129_30,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS14F1306P0020_129,TMS14F1306P0020,129,30,IITA-TMS-IBA030060/IITA-TMS-MM970043,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_1,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,1,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,21.5,15.5,5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_2,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,2,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,12.5,10.5,4,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_3,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,3,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,20.5,14,4.5,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_4,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,4,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,13,12,4.1,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_5,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,5,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,12,13,4.6,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_6,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,6,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,19.5,14,4.9,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_7,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,7,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,24,13,4.8,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_8,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,8,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,15.5,14.5,4.5,6
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_9,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,9,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,24,15.5,5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_10,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,10,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,18.5,13,4,5
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_11,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,11,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_12,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,12,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_13,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,13,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_14,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,14,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_15,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,15,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_16,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,16,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_17,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,17,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_18,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,18,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_19,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,19,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_20,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,20,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_21,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,21,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_22,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,22,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_23,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,23,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_24,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,24,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_25,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,25,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_26,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,26,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_27,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,27,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_28,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,28,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_29,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,29,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130_30,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1021P0008_130,TMS13F1021P0008,130,30,IITA-TMS-IBA010903/IITA-TMS-IBA030075,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_1,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,1,IITA-TMS-IBA011412/TMEB419,3,1,21,16.5,4.7,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_2,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,2,IITA-TMS-IBA011412/TMEB419,3,1,17.6,16,4.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_3,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,3,IITA-TMS-IBA011412/TMEB419,3,1,19.5,16.5,4.8,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_4,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,4,IITA-TMS-IBA011412/TMEB419,3,1,19,15,4.4,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_5,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,5,IITA-TMS-IBA011412/TMEB419,3,1,19.3,16,5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_6,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,6,IITA-TMS-IBA011412/TMEB419,3,1,20.7,16.4,4.8,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_7,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,7,IITA-TMS-IBA011412/TMEB419,3,1,20,15.5,4.7,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_8,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,8,IITA-TMS-IBA011412/TMEB419,3,1,18.2,17,5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_9,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,9,IITA-TMS-IBA011412/TMEB419,3,1,20.7,15,4.5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_10,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,10,IITA-TMS-IBA011412/TMEB419,3,1,21.7,16.5,5,7
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_11,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,11,IITA-TMS-IBA011412/TMEB419,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_12,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,12,IITA-TMS-IBA011412/TMEB419,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_13,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,13,IITA-TMS-IBA011412/TMEB419,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_14,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,14,IITA-TMS-IBA011412/TMEB419,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_15,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,15,IITA-TMS-IBA011412/TMEB419,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_16,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,16,IITA-TMS-IBA011412/TMEB419,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_17,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,17,IITA-TMS-IBA011412/TMEB419,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_18,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,18,IITA-TMS-IBA011412/TMEB419,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_19,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,19,IITA-TMS-IBA011412/TMEB419,3,1,,,,
2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131_20,2021-20.GS.C2.UYT.36.setA.IB-rep1-TMS13F1182P0002_131,TMS13F1182P0002,131,20,IITA-TMS-IBA011412/TMEB419,3,1,,,,
